City,Districts,Date,Latitude,Longitude,Key,DHI,DNI,GHI,RELATIVE_HUMIDITY,WIND_SPEED_10m,NDVI
Amritsar,Amritsar I Tahsil,2024-05-16,31.61878615,74.6389599,31.61878615-74.63895990,126.125,209.125,293.6666667,34.33333333,2.266666667,0.05428571429
Amritsar,Amritsar I Tahsil,2024-05-17,31.61878615,74.6389599,31.61878615-74.63895990,112.4166667,240.2083333,302.0416667,32.63333333,2.2875,0.05428571429
Amritsar,Amritsar I Tahsil,2024-05-18,31.61878615,74.6389599,31.61878615-74.63895990,107.0416667,261.7916667,308.75,31.77916667,3.058333333,0.05428571429
Amritsar,Amritsar I Tahsil,2024-05-19,31.61878615,74.6389599,31.61878615-74.63895990,97.875,272.0833333,311.125,33.1125,2.241666667,0.05428571429
Amritsar,Amritsar I Tahsil,2024-05-20,31.61878615,74.6389599,31.61878615-74.63895990,100.9166667,275.5,316.0833333,29.98333333,2.0375,0.05428571429
Amritsar,Amritsar I Tahsil,2024-05-21,31.61878615,74.6389599,31.61878615-74.63895990,116.6666667,239.375,303.875,30.02083333,1.979166667,0.06473829201
Amritsar,Amritsar I Tahsil,2024-05-22,31.61878615,74.6389599,31.61878615-74.63895990,107.5,263.6666667,313.9166667,36.125,1.633333333,0.06473829201
Amritsar,Amritsar I Tahsil,2024-05-23,31.61878615,74.6389599,31.61878615-74.63895990,142.5833333,157.9166667,274.5,45.69166667,2.3,0.06473829201
Amritsar,Amritsar I Tahsil,2024-05-24,31.61878615,74.6389599,31.61878615-74.63895990,156.7083333,116.2916667,253.1666667,46.625,2.15,0.06473829201
Amritsar,Amritsar I Tahsil,2024-05-25,31.61878615,74.6389599,31.61878615-74.63895990,116.625,241.625,304.7083333,36.42916667,3.066666667,0.06473829201
Amritsar,Amritsar I Tahsil,2024-05-26,31.61878615,74.6389599,31.61878615-74.63895990,100.4166667,285.9583333,320.7083333,34.925,2.329166667,0.07661583152
Amritsar,Amritsar I Tahsil,2024-05-27,31.61878615,74.6389599,31.61878615-74.63895990,87.04166667,336.7083333,337.875,29.82083333,2.4625,0.07661583152
Amritsar,Amritsar I Tahsil,2024-05-28,31.61878615,74.6389599,31.61878615-74.63895990,88.5,337.25,340.375,26.4125,2.291666667,0.07661583152
Amritsar,Amritsar I Tahsil,2024-05-29,31.61878615,74.6389599,31.61878615-74.63895990,111.8333333,247.6666667,310.7083333,27.4375,1.9,0.07661583152
Amritsar,Amritsar I Tahsil,2024-05-30,31.61878615,74.6389599,31.61878615-74.63895990,120.5833333,216.7916667,301,27.6875,1.833333333,0.07661583152
Amritsar,Amritsar I Tahsil,2024-05-31,31.61878615,74.6389599,31.61878615-74.63895990,135.0416667,206.75,302.7916667,26.3875,2.5125,0.06275999277
Amritsar,Amritsar I Tahsil,2024-05-01,31.61885196,74.76475454,31.61885196-74.76475454,100.6521739,287.4347826,319.173913,48.70434783,2.52173913,0.1231327049
Amritsar,Amritsar I Tahsil,2024-05-02,31.61885196,74.76475454,31.61885196-74.76475454,92.875,283.4583333,313.875,42.23333333,2.691666667,0.1231327049
Amritsar,Amritsar I Tahsil,2024-05-03,31.61885196,74.76475454,31.61885196-74.76475454,157.4166667,19.45833333,171.7083333,40.98333333,2.0375,0.1231327049
Amritsar,Amritsar I Tahsil,2024-05-04,31.61885196,74.76475454,31.61885196-74.76475454,139.7083333,174.6666667,268.7916667,35.69166667,3.133333333,0.1231327049
Amritsar,Amritsar I Tahsil,2024-05-05,31.61885196,74.76475454,31.61885196-74.76475454,98.16666667,255.125,301.4583333,40.86666667,3.1,0.1231327049
Amritsar,Amritsar I Tahsil,2024-05-06,31.61885196,74.76475454,31.61885196-74.76475454,84.45833333,309.9166667,316.9166667,38.19583333,2.3125,0.1107344633
Amritsar,Amritsar I Tahsil,2024-05-07,31.61885196,74.76475454,31.61885196-74.76475454,68.08333333,358.0416667,330.4583333,35.7125,1.791666667,0.1107344633
Amritsar,Amritsar I Tahsil,2024-05-08,31.61885196,74.76475454,31.61885196-74.76475454,89.75,308.625,319.8333333,37.67083333,2.179166667,0.1107344633
Amritsar,Amritsar I Tahsil,2024-05-09,31.61885196,74.76475454,31.61885196-74.76475454,126.4583333,198.875,283.5416667,48.525,2.920833333,0.1107344633
Amritsar,Amritsar I Tahsil,2024-05-10,31.61885196,74.76475454,31.61885196-74.76475454,147.7916667,116.7083333,246.8333333,51.5125,2.345833333,0.1107344633
Amritsar,Amritsar I Tahsil,2024-05-11,31.61885196,74.76475454,31.61885196-74.76475454,126.125,87.54166667,185.25,49.05833333,2.0375,0.09312008565
Amritsar,Amritsar I Tahsil,2024-05-12,31.61885196,74.76475454,31.61885196-74.76475454,140,67.41666667,191.0833333,54.77916667,2.75,0.09312008565
Amritsar,Amritsar I Tahsil,2024-05-13,31.61885196,74.76475454,31.61885196-74.76475454,101.3333333,283.8333333,316.875,40.56666667,2.545833333,0.09312008565
Amritsar,Amritsar I Tahsil,2024-05-14,31.61885196,74.76475454,31.61885196-74.76475454,93.08333333,309.5,325.6666667,36.22916667,2.3875,0.09312008565
Amritsar,Amritsar I Tahsil,2024-05-15,31.61885196,74.76475454,31.61885196-74.76475454,107.25,268.9166667,310.7083333,35.15,1.55,0.09312008565
Amritsar,Amritsar I Tahsil,2024-05-16,31.61885196,74.76475454,31.61885196-74.76475454,126.6666667,208.2916667,292.9583333,34.12083333,2.329166667,0.07550570799
Amritsar,Amritsar I Tahsil,2024-05-17,31.61885196,74.76475454,31.61885196-74.76475454,113.75,236.5833333,301.1666667,33.1625,2.291666667,0.07550570799
Amritsar,Amritsar I Tahsil,2024-05-18,31.61885196,74.76475454,31.61885196-74.76475454,107.375,258.375,308.3333333,31.6625,3.020833333,0.07550570799
Amritsar,Amritsar I Tahsil,2024-05-19,31.61885196,74.76475454,31.61885196-74.76475454,101.0416667,263.625,308.375,32.75833333,2.179166667,0.07550570799
Amritsar,Amritsar I Tahsil,2024-05-20,31.61885196,74.76475454,31.61885196-74.76475454,100.9583333,285.2916667,317.0833333,30.325,1.908333333,0.07550570799
Amritsar,Amritsar I Tahsil,2024-05-21,31.61885196,74.76475454,31.61885196-74.76475454,118.0833333,233.875,302.6666667,29.9375,1.858333333,0.09087452471
Amritsar,Amritsar I Tahsil,2024-05-22,31.61885196,74.76475454,31.61885196-74.76475454,111.3333333,250.5416667,310.7083333,37.66666667,1.779166667,0.09087452471
Amritsar,Amritsar I Tahsil,2024-05-23,31.61885196,74.76475454,31.61885196-74.76475454,144.125,152.125,271.3333333,46.77083333,2.425,0.09087452471
Amritsar,Amritsar I Tahsil,2024-05-24,31.61885196,74.76475454,31.61885196-74.76475454,157.7916667,111.2083333,250.25,47.41666667,2.2875,0.09087452471
Amritsar,Amritsar I Tahsil,2024-05-25,31.61885196,74.76475454,31.61885196-74.76475454,110.5,255.75,309.5,35.69166667,3.033333333,0.09087452471
Amritsar,Amritsar I Tahsil,2024-05-26,31.61885196,74.76475454,31.61885196-74.76475454,99.375,289.9166667,321.9583333,34.09583333,2.3,0.09230017907
Amritsar,Amritsar I Tahsil,2024-05-27,31.61885196,74.76475454,31.61885196-74.76475454,87.83333333,335.9583333,337.75,28.79583333,2.45,0.09230017907
Amritsar,Amritsar I Tahsil,2024-05-28,31.61885196,74.76475454,31.61885196-74.76475454,88.20833333,337.5833333,340.5416667,26.35,2.225,0.09230017907
Amritsar,Amritsar I Tahsil,2024-05-29,31.61885196,74.76475454,31.61885196-74.76475454,116.9166667,231.25,303.8333333,27.02083333,2.033333333,0.09230017907
Amritsar,Amritsar I Tahsil,2024-05-30,31.61885196,74.76475454,31.61885196-74.76475454,108.875,216.4583333,292.625,27.78333333,1.908333333,0.09230017907
Amritsar,Amritsar I Tahsil,2024-05-31,31.61885196,74.76475454,31.61885196-74.76475454,134.375,207.5416667,302.875,26.89166667,2.466666667,0.08716377256
Amritsar,Ajnala Tahsil,2024-05-01,31.61913422,74.6945321,31.61913422-74.69453210,100.0869565,288,319.4782609,48.33043478,2.586956522,0.2464528069
Amritsar,Ajnala Tahsil,2024-05-02,31.61913422,74.6945321,31.61913422-74.69453210,93.875,278.7083333,313.0416667,42.0625,2.7125,0.2464528069
Amritsar,Ajnala Tahsil,2024-05-03,31.61913422,74.6945321,31.61913422-74.69453210,156.875,20,172.2916667,40.89583333,2.0375,0.2464528069
Amritsar,Ajnala Tahsil,2024-05-04,31.61913422,74.6945321,31.61913422-74.69453210,136.75,177.4583333,271.0416667,35.65833333,3.208333333,0.2464528069
Amritsar,Ajnala Tahsil,2024-05-05,31.61913422,74.6945321,31.61913422-74.69453210,97.45833333,255.7083333,301.3333333,40.975,3.120833333,0.2464528069
Amritsar,Ajnala Tahsil,2024-05-06,31.61913422,74.6945321,31.61913422-74.69453210,83.54166667,312.2916667,317.7083333,37.97083333,2.35,0.2120918202
Amritsar,Ajnala Tahsil,2024-05-07,31.61913422,74.6945321,31.61913422-74.69453210,68.16666667,358,330.5833333,35.29166667,1.904166667,0.2120918202
Amritsar,Ajnala Tahsil,2024-05-08,31.61913422,74.6945321,31.61913422-74.69453210,88.75,312.75,320.9166667,36.87916667,2.095833333,0.2120918202
Amritsar,Ajnala Tahsil,2024-05-09,31.61913422,74.6945321,31.61913422-74.69453210,125.9166667,200.9583333,284.125,47.75833333,2.8875,0.2120918202
Amritsar,Ajnala Tahsil,2024-05-10,31.61913422,74.6945321,31.61913422-74.69453210,150.7916667,115.5833333,247.9583333,50.96666667,2.383333333,0.2120918202
Amritsar,Ajnala Tahsil,2024-05-11,31.61913422,74.6945321,31.61913422-74.69453210,127.4583333,127.25,224.6666667,48.875,2.104166667,0.1759303678
Amritsar,Ajnala Tahsil,2024-05-12,31.61913422,74.6945321,31.61913422-74.69453210,150.125,62.875,197.0416667,55.0625,2.766666667,0.1759303678
Amritsar,Ajnala Tahsil,2024-05-13,31.61913422,74.6945321,31.61913422-74.69453210,100.625,285.2916667,317.1666667,40.68333333,2.55,0.1759303678
Amritsar,Ajnala Tahsil,2024-05-14,31.61913422,74.6945321,31.61913422-74.69453210,93.45833333,308.25,325.25,36.625,2.441666667,0.1759303678
Amritsar,Ajnala Tahsil,2024-05-15,31.61913422,74.6945321,31.61913422-74.69453210,107.7916667,263.3333333,309.75,35.65416667,1.541666667,0.1759303678
Amritsar,Ajnala Tahsil,2024-05-16,31.61913422,74.6945321,31.61913422-74.69453210,126.0833333,209.5416667,293.75,34.17083333,2.308333333,0.1397689154
Amritsar,Ajnala Tahsil,2024-05-17,31.61913422,74.6945321,31.61913422-74.69453210,112.3333333,240.9166667,302.2916667,32.775,2.291666667,0.1397689154
Amritsar,Ajnala Tahsil,2024-05-18,31.61913422,74.6945321,31.61913422-74.69453210,106.625,262.2083333,308.9583333,31.65833333,3.041666667,0.1397689154
Amritsar,Ajnala Tahsil,2024-05-19,31.61913422,74.6945321,31.61913422-74.69453210,96.75,273.5416667,311.7083333,32.8125,2.220833333,0.1397689154
Amritsar,Ajnala Tahsil,2024-05-20,31.61913422,74.6945321,31.61913422-74.69453210,100.2916667,279.125,317.0416667,30.025,1.9625,0.1397689154
Amritsar,Ajnala Tahsil,2024-05-21,31.61913422,74.6945321,31.61913422-74.69453210,117,238.6666667,303.5,29.87083333,1.9125,0.1654122177
Amritsar,Ajnala Tahsil,2024-05-22,31.61913422,74.6945321,31.61913422-74.69453210,109.2083333,257.0833333,312.3333333,36.75416667,1.679166667,0.1654122177
Amritsar,Ajnala Tahsil,2024-05-23,31.61913422,74.6945321,31.61913422-74.69453210,142.7916667,156.4166667,273.375,46.15416667,2.358333333,0.1654122177
Amritsar,Ajnala Tahsil,2024-05-24,31.61913422,74.6945321,31.61913422-74.69453210,156.75,114.9166667,252.1666667,46.90833333,2.204166667,0.1654122177
Amritsar,Ajnala Tahsil,2024-05-25,31.61913422,74.6945321,31.61913422-74.69453210,113.9166667,247.875,306.75,36.00416667,3.058333333,0.1654122177
Amritsar,Ajnala Tahsil,2024-05-26,31.61913422,74.6945321,31.61913422-74.69453210,99.54166667,287.7916667,321.0833333,34.40416667,2.3375,0.1954937044
Amritsar,Ajnala Tahsil,2024-05-27,31.61913422,74.6945321,31.61913422-74.69453210,86.83333333,337.125,337.7916667,29.24166667,2.479166667,0.1954937044
Amritsar,Ajnala Tahsil,2024-05-28,31.61913422,74.6945321,31.61913422-74.69453210,88.41666667,337.1666667,340.1666667,26.2875,2.283333333,0.1954937044
Amritsar,Ajnala Tahsil,2024-05-29,31.61913422,74.6945321,31.61913422-74.69453210,117.3333333,231.0416667,304.0833333,27.19166667,1.929166667,0.1954937044
Amritsar,Ajnala Tahsil,2024-05-30,31.61913422,74.6945321,31.61913422-74.69453210,117.3333333,216.5833333,299.25,27.65416667,1.858333333,0.1954937044
Amritsar,Ajnala Tahsil,2024-05-31,31.61913422,74.6945321,31.61913422-74.69453210,135.0416667,206.125,302.2916667,26.58333333,2.470833333,0.1843536222
Amritsar,Amritsar I Tahsil,2024-05-01,31.61938419,74.6622018,31.61938419-74.66220180,100.173913,288.3913043,319.5217391,48.23913043,2.630434783,0.1020220588
Amritsar,Amritsar I Tahsil,2024-05-02,31.61938419,74.6622018,31.61938419-74.66220180,94.41666667,277.1666667,312.6666667,42.00833333,2.7125,0.1020220588
Amritsar,Amritsar I Tahsil,2024-05-03,31.61938419,74.6622018,31.61938419-74.66220180,156.125,20.125,171.75,40.89583333,2.016666667,0.1020220588
Amritsar,Amritsar I Tahsil,2024-05-04,31.61938419,74.6622018,31.61938419-74.66220180,136,179,272.375,35.63333333,3.241666667,0.1020220588
Amritsar,Amritsar I Tahsil,2024-05-05,31.61938419,74.6622018,31.61938419-74.66220180,98,254.125,300.8333333,41.02916667,3.133333333,0.1020220588
Amritsar,Amritsar I Tahsil,2024-05-06,31.61938419,74.6622018,31.61938419-74.66220180,83.16666667,313.375,318.0416667,37.96666667,2.370833333,0.09526029526
Amritsar,Amritsar I Tahsil,2024-05-07,31.61938419,74.6622018,31.61938419-74.66220180,67.25,359.7916667,330.9583333,35.15833333,1.958333333,0.09526029526
Amritsar,Amritsar I Tahsil,2024-05-08,31.61938419,74.6622018,31.61938419-74.66220180,88.33333333,314.4166667,321.25,36.475,2.0625,0.09526029526
Amritsar,Amritsar I Tahsil,2024-05-09,31.61938419,74.6622018,31.61938419-74.66220180,126,201.125,284.2083333,47.36666667,2.870833333,0.09526029526
Amritsar,Amritsar I Tahsil,2024-05-10,31.61938419,74.6622018,31.61938419-74.66220180,151.7083333,114.4166667,247.4583333,50.72916667,2.429166667,0.09526029526
Amritsar,Amritsar I Tahsil,2024-05-11,31.61938419,74.6622018,31.61938419-74.66220180,128.375,135.4583333,233.2083333,48.8,2.141666667,0.06846348097
Amritsar,Amritsar I Tahsil,2024-05-12,31.61938419,74.6622018,31.61938419-74.66220180,152.7916667,64.5,201.125,55.2625,2.758333333,0.06846348097
Amritsar,Amritsar I Tahsil,2024-05-13,31.61938419,74.6622018,31.61938419-74.66220180,100.5,284.7083333,317.0416667,40.79166667,2.558333333,0.06846348097
Amritsar,Amritsar I Tahsil,2024-05-14,31.61938419,74.6622018,31.61938419-74.66220180,93.875,306.4583333,324.7916667,36.97916667,2.479166667,0.06846348097
Amritsar,Amritsar I Tahsil,2024-05-15,31.61938419,74.6622018,31.61938419-74.66220180,108.0833333,262.25,309.375,36.07083333,1.520833333,0.06846348097
Amritsar,Amritsar I Tahsil,2024-05-16,31.61938419,74.6622018,31.61938419-74.66220180,126.125,209.2083333,293.6666667,34.3,2.283333333,0.04166666667
Amritsar,Amritsar I Tahsil,2024-05-17,31.61938419,74.6622018,31.61938419-74.66220180,112.1666667,240.9583333,302.375,32.7,2.295833333,0.04166666667
Amritsar,Amritsar I Tahsil,2024-05-18,31.61938419,74.6622018,31.61938419-74.66220180,106.9166667,262,308.9166667,31.70833333,3.045833333,0.04166666667
Amritsar,Amritsar I Tahsil,2024-05-19,31.61938419,74.6622018,31.61938419-74.66220180,96.83333333,274.2916667,311.6666667,32.96666667,2.2375,0.04166666667
Amritsar,Amritsar I Tahsil,2024-05-20,31.61938419,74.6622018,31.61938419-74.66220180,100.5,277.5416667,316.6666667,29.99583333,2.016666667,0.04166666667
Amritsar,Amritsar I Tahsil,2024-05-21,31.61938419,74.6622018,31.61938419-74.66220180,116.7083333,239.0416667,303.6666667,29.93333333,1.95,0.05366492147
Amritsar,Amritsar I Tahsil,2024-05-22,31.61938419,74.6622018,31.61938419-74.66220180,108.7083333,259.4583333,312.9583333,36.42083333,1.641666667,0.05366492147
Amritsar,Amritsar I Tahsil,2024-05-23,31.61938419,74.6622018,31.61938419-74.66220180,142.625,157.375,274.0833333,45.89583333,2.308333333,0.05366492147
Amritsar,Amritsar I Tahsil,2024-05-24,31.61938419,74.6622018,31.61938419-74.66220180,156.625,115.75,252.6666667,46.74166667,2.1625,0.05366492147
Amritsar,Amritsar I Tahsil,2024-05-25,31.61938419,74.6622018,31.61938419-74.66220180,115.0833333,244.9166667,305.7916667,36.24166667,3.0625,0.05366492147
Amritsar,Amritsar I Tahsil,2024-05-26,31.61938419,74.6622018,31.61938419-74.66220180,99.75,287.125,320.8333333,34.73333333,2.320833333,0.06004499048
Amritsar,Amritsar I Tahsil,2024-05-27,31.61938419,74.6622018,31.61938419-74.66220180,86.75,337.0416667,337.8333333,29.5875,2.458333333,0.06004499048
Amritsar,Amritsar I Tahsil,2024-05-28,31.61938419,74.6622018,31.61938419-74.66220180,88.375,337.0416667,340.1666667,26.3625,2.295833333,0.06004499048
Amritsar,Amritsar I Tahsil,2024-05-29,31.61938419,74.6622018,31.61938419-74.66220180,117.0833333,233.2916667,305.625,27.34583333,1.891666667,0.06004499048
Amritsar,Amritsar I Tahsil,2024-05-30,31.61938419,74.6622018,31.61938419-74.66220180,119.7916667,215.2083333,299.6666667,27.69166667,1.85,0.06004499048
Amritsar,Amritsar I Tahsil,2024-05-31,31.61938419,74.6622018,31.61938419-74.66220180,134.7916667,206.8333333,302.4583333,26.475,2.495833333,0.06494682055
Amritsar,Amritsar I Tahsil,2024-05-01,31.62124385,74.70378993,31.62124385-74.70378993,100.3043478,287.5217391,319.3913043,48.38695652,2.569565217,0.117211329
Amritsar,Amritsar I Tahsil,2024-05-02,31.62124385,74.70378993,31.62124385-74.70378993,93.83333333,278.9583333,313.0416667,42.07083333,2.708333333,0.117211329
Amritsar,Amritsar I Tahsil,2024-05-03,31.62124385,74.70378993,31.62124385-74.70378993,156.875,19.95833333,172.2083333,40.88333333,2.033333333,0.117211329
Amritsar,Amritsar I Tahsil,2024-05-04,31.62124385,74.70378993,31.62124385-74.70378993,137.0416667,176.5833333,270.5416667,35.6875,3.204166667,0.117211329
Amritsar,Amritsar I Tahsil,2024-05-05,31.62124385,74.70378993,31.62124385-74.70378993,97.45833333,255.875,301.375,40.95416667,3.125,0.117211329
Amritsar,Amritsar I Tahsil,2024-05-06,31.62124385,74.70378993,31.62124385-74.70378993,83.66666667,312.2916667,317.625,37.95416667,2.35,0.1012486428
Amritsar,Amritsar I Tahsil,2024-05-07,31.62124385,74.70378993,31.62124385-74.70378993,68.16666667,358,330.5833333,35.34583333,1.8875,0.1012486428
Amritsar,Amritsar I Tahsil,2024-05-08,31.62124385,74.70378993,31.62124385-74.70378993,88.83333333,312.5833333,320.7083333,36.98333333,2.108333333,0.1012486428
Amritsar,Amritsar I Tahsil,2024-05-09,31.62124385,74.70378993,31.62124385-74.70378993,126.0416667,200.75,284,47.8625,2.895833333,0.1012486428
Amritsar,Amritsar I Tahsil,2024-05-10,31.62124385,74.70378993,31.62124385-74.70378993,150.7916667,115.75,248.0833333,51.09166667,2.3875,0.1012486428
Amritsar,Amritsar I Tahsil,2024-05-11,31.62124385,74.70378993,31.62124385-74.70378993,127.5,125.9166667,223.5,48.8625,2.1,0.06782209581
Amritsar,Amritsar I Tahsil,2024-05-12,31.62124385,74.70378993,31.62124385-74.70378993,149.5,62.58333333,196.25,55.04583333,2.758333333,0.06782209581
Amritsar,Amritsar I Tahsil,2024-05-13,31.62124385,74.70378993,31.62124385-74.70378993,100.5833333,285.2916667,317.1666667,40.58333333,2.55,0.06782209581
Amritsar,Amritsar I Tahsil,2024-05-14,31.62124385,74.70378993,31.62124385-74.70378993,93.45833333,308.2083333,325.2916667,36.54166667,2.433333333,0.06782209581
Amritsar,Amritsar I Tahsil,2024-05-15,31.62124385,74.70378993,31.62124385-74.70378993,107.8333333,263.3333333,309.7916667,35.575,1.541666667,0.06782209581
Amritsar,Amritsar I Tahsil,2024-05-16,31.62124385,74.70378993,31.62124385-74.70378993,126.2083333,209.25,293.7083333,34.1375,2.304166667,0.03439554881
Amritsar,Amritsar I Tahsil,2024-05-17,31.62124385,74.70378993,31.62124385-74.70378993,112.4583333,240.625,302.1666667,32.76666667,2.295833333,0.03439554881
Amritsar,Amritsar I Tahsil,2024-05-18,31.62124385,74.70378993,31.62124385-74.70378993,106.5,262.4583333,309.0833333,31.625,3.041666667,0.03439554881
Amritsar,Amritsar I Tahsil,2024-05-19,31.62124385,74.70378993,31.62124385-74.70378993,96.54166667,273.8333333,311.9166667,32.76666667,2.2125,0.03439554881
Amritsar,Amritsar I Tahsil,2024-05-20,31.62124385,74.70378993,31.62124385-74.70378993,100.6666667,279,317,30.04166667,1.95,0.03439554881
Amritsar,Amritsar I Tahsil,2024-05-21,31.62124385,74.70378993,31.62124385-74.70378993,117.0416667,238.875,303.6666667,29.82083333,1.895833333,0.05661231884
Amritsar,Amritsar I Tahsil,2024-05-22,31.62124385,74.70378993,31.62124385-74.70378993,109.7083333,255.875,312,36.83333333,1.7,0.05661231884
Amritsar,Amritsar I Tahsil,2024-05-23,31.62124385,74.70378993,31.62124385-74.70378993,142.8333333,156.375,273.4583333,46.22083333,2.358333333,0.05661231884
Amritsar,Amritsar I Tahsil,2024-05-24,31.62124385,74.70378993,31.62124385-74.70378993,157,114.7083333,252.2083333,46.97916667,2.204166667,0.05661231884
Amritsar,Amritsar I Tahsil,2024-05-25,31.62124385,74.70378993,31.62124385-74.70378993,113.9583333,248.1666667,307.125,35.92916667,3.045833333,0.05661231884
Amritsar,Amritsar I Tahsil,2024-05-26,31.62124385,74.70378993,31.62124385-74.70378993,99.58333333,288.375,321.5,34.32916667,2.3375,0.044399034
Amritsar,Amritsar I Tahsil,2024-05-27,31.62124385,74.70378993,31.62124385-74.70378993,87.04166667,337.0416667,338.0833333,29.14583333,2.479166667,0.044399034
Amritsar,Amritsar I Tahsil,2024-05-28,31.62124385,74.70378993,31.62124385-74.70378993,88.58333333,337.7083333,340.4583333,26.24583333,2.270833333,0.044399034
Amritsar,Amritsar I Tahsil,2024-05-29,31.62124385,74.70378993,31.62124385-74.70378993,117.1666667,232.0416667,304.7083333,27.15833333,1.945833333,0.044399034
Amritsar,Amritsar I Tahsil,2024-05-30,31.62124385,74.70378993,31.62124385-74.70378993,117.375,216.2083333,299.0416667,27.66666667,1.879166667,0.044399034
Amritsar,Amritsar I Tahsil,2024-05-31,31.62124385,74.70378993,31.62124385-74.70378993,135.0416667,206.625,302.5833333,26.59166667,2.479166667,0.05537233119
Amritsar,Baba Bakala Tahsil,2024-05-01,31.62270727,75.06517808,31.62270727-75.06517808,99.82608696,290.3478261,319.3913043,52.93913043,2.182608696,0.2471048769
Amritsar,Baba Bakala Tahsil,2024-05-02,31.62270727,75.06517808,31.62270727-75.06517808,89.41666667,294.9166667,315.6666667,45.99166667,2.516666667,0.2471048769
Amritsar,Baba Bakala Tahsil,2024-05-03,31.62270727,75.06517808,31.62270727-75.06517808,161.375,26.33333333,179.0833333,43.74166667,2.0375,0.2471048769
Amritsar,Baba Bakala Tahsil,2024-05-04,31.62270727,75.06517808,31.62270727-75.06517808,139.7083333,174.2916667,270,37.1375,3,0.2471048769
Amritsar,Baba Bakala Tahsil,2024-05-05,31.62270727,75.06517808,31.62270727-75.06517808,99.08333333,253,301.5833333,42.96666667,2.8625,0.2471048769
Amritsar,Baba Bakala Tahsil,2024-05-06,31.62270727,75.06517808,31.62270727-75.06517808,88.33333333,299.7916667,313.3333333,42.98333333,2.016666667,0.1939374185
Amritsar,Baba Bakala Tahsil,2024-05-07,31.62270727,75.06517808,31.62270727-75.06517808,70,352.875,328.75,39.6625,1.2875,0.1939374185
Amritsar,Baba Bakala Tahsil,2024-05-08,31.62270727,75.06517808,31.62270727-75.06517808,90.95833333,304.2083333,316.2083333,41.95833333,2.379166667,0.1939374185
Amritsar,Baba Bakala Tahsil,2024-05-09,31.62270727,75.06517808,31.62270727-75.06517808,126.375,197.4166667,282.5,51.35416667,2.975,0.1939374185
Amritsar,Baba Bakala Tahsil,2024-05-10,31.62270727,75.06517808,31.62270727-75.06517808,140.4166667,104.5833333,231.7083333,54.50416667,2.204166667,0.1939374185
Amritsar,Baba Bakala Tahsil,2024-05-11,31.62270727,75.06517808,31.62270727-75.06517808,97.20833333,79.79166667,148.75,52.28333333,1.808333333,0.1562875361
Amritsar,Baba Bakala Tahsil,2024-05-12,31.62270727,75.06517808,31.62270727-75.06517808,140.2083333,63.125,187.875,55.6875,2.570833333,0.1562875361
Amritsar,Baba Bakala Tahsil,2024-05-13,31.62270727,75.06517808,31.62270727-75.06517808,101.5833333,284,316.4583333,43.02916667,2.470833333,0.1562875361
Amritsar,Baba Bakala Tahsil,2024-05-14,31.62270727,75.06517808,31.62270727-75.06517808,90.25,318.3333333,327.3333333,38.7375,2,0.1562875361
Amritsar,Baba Bakala Tahsil,2024-05-15,31.62270727,75.06517808,31.62270727-75.06517808,104.75,276.6666667,312.25,38.35,1.591666667,0.1562875361
Amritsar,Baba Bakala Tahsil,2024-05-16,31.62270727,75.06517808,31.62270727-75.06517808,125.875,208.875,293.0416667,37.1125,2.358333333,0.1186376537
Amritsar,Baba Bakala Tahsil,2024-05-17,31.62270727,75.06517808,31.62270727-75.06517808,111,241.8333333,302.4166667,38.47916667,2.008333333,0.1186376537
Amritsar,Baba Bakala Tahsil,2024-05-18,31.62270727,75.06517808,31.62270727-75.06517808,106.0416667,260.875,308.75,34.91666667,2.654166667,0.1186376537
Amritsar,Baba Bakala Tahsil,2024-05-19,31.62270727,75.06517808,31.62270727-75.06517808,99.125,263,308.1666667,36.7,1.820833333,0.1186376537
Amritsar,Baba Bakala Tahsil,2024-05-20,31.62270727,75.06517808,31.62270727-75.06517808,101.25,271.0416667,314.3333333,35.5625,1.795833333,0.1186376537
Amritsar,Baba Bakala Tahsil,2024-05-21,31.62270727,75.06517808,31.62270727-75.06517808,118.6666667,230.9583333,300.9583333,34.95416667,1.858333333,0.1398614492
Amritsar,Baba Bakala Tahsil,2024-05-22,31.62270727,75.06517808,31.62270727-75.06517808,115.9583333,235.7916667,305,42.65833333,2.116666667,0.1398614492
Amritsar,Baba Bakala Tahsil,2024-05-23,31.62270727,75.06517808,31.62270727-75.06517808,144.375,148,267.375,50.55416667,2.566666667,0.1398614492
Amritsar,Baba Bakala Tahsil,2024-05-24,31.62270727,75.06517808,31.62270727-75.06517808,157.5833333,108.0416667,247.4583333,51.33333333,2.441666667,0.1398614492
Amritsar,Baba Bakala Tahsil,2024-05-25,31.62270727,75.06517808,31.62270727-75.06517808,107.25,262.5416667,310.25,38.51666667,2.7125,0.1398614492
Amritsar,Baba Bakala Tahsil,2024-05-26,31.62270727,75.06517808,31.62270727-75.06517808,95.04166667,301.25,324.3333333,37.16666667,2.091666667,0.1880708295
Amritsar,Baba Bakala Tahsil,2024-05-27,31.62270727,75.06517808,31.62270727-75.06517808,86.70833333,336.8333333,337.5,32.02916667,2.229166667,0.1880708295
Amritsar,Baba Bakala Tahsil,2024-05-28,31.62270727,75.06517808,31.62270727-75.06517808,87.08333333,338.2916667,339.9583333,31.0625,1.825,0.1880708295
